v1,v2,v3,v4,v5,v6,v7,v8,leaf
3.328955256,2.314058448,-1.558177152,3.972553469,-0.923456705,-0.872904959,2.786015084,0.92660372,green
2.04998345,1.243644384,2.34076315,1.10750102,3.309834425,-4.75568135,3.029899454,-0.690920874,green
1.885258572,0.871936376,-1.318007442,3.759832251,-1.764109623,-2.569118506,2.882525027,2.257818477,green
0.366906551,-0.954768078,-0.735981238,0.45565172,-0.350426023,-2.659273454,0.05858182,-0.926526816,green
0.581209026,-0.303180562,3.146028368,-1.230194691,-1.838443604,-1.508594664,2.772996062,-2.424713446,green
4.675958587,3.79214157,1.339189143,0.398811487,-2.238000753,0.680447841,-0.042598478,0.340783952,green
4.944134377,3.537764966,0.546650287,-1.166716098,2.203100105,2.86044291,2.999507508,-3.049819727,green
1.623784917,0.383797458,0.931575873,-0.19227134,-0.788311604,-0.327182032,2.236819073,-0.593138134,green
4.00402856,2.810070145,-1.783854619,-0.019759623,3.719948254,1.20135926,3.129696166,-0.153885982,green
1.871791778,1.015814337,2.044137333,1.947534639,-2.04734977,-0.814360424,1.941591821,-2.400913533,green
1.020161587,-0.151149767,1.517924516,1.215741234,2.871004913,-4.97144456,2.367580267,-1.779917294,green
4.672234613,3.150154571,3.190676846,3.331202623,-3.6946931,-0.701399049,-1.459883116,2.307674141,green
0.479491159,-0.747369081,0.608707571,2.635076288,-3.729099506,2.563638604,0.146828671,-0.251545841,green
0.166208216,-0.589190795,1.882203433,2.692227131,-2.2474233,2.957615323,-0.468680606,-3.354089304,green
4.909319038,4.003041123,1.262321296,-0.232488059,-3.425335561,-4.005888378,-1.453114257,0.739669701,green
2.779075003,1.707924426,-1.09028215,-2.578121298,-0.095575532,2.499017505,-0.70277567,0.346582987,green
3.744005623,2.459397292,0.095032456,2.764646647,-2.091753619,-1.344450124,1.522096964,-1.13956105,green
0.651683235,-0.275747211,2.770821668,0.658466579,1.926921061,2.115232917,-1.738731686,0.932712457,green
0.240835421,-0.835238038,0.516441272,2.093534915,-0.893964619,-3.794624229,-0.352718168,1.909110957,green
4.910935979,3.721874009,-1.836469311,-0.623772819,3.6207005,3.136133702,1.067133356,1.935589025,green
0.745546938,-0.563520385,2.319308813,-2.541003598,3.193906813,3.846372188,0.564164772,1.650595692,green
1.613695492,0.704022284,-0.538531518,-1.595330251,-1.633415103,-2.68064848,-1.483711831,2.32019882,green
2.737958249,1.695532215,0.449176354,-0.357465487,0.703008059,-0.388316385,-1.767230101,1.093826203,green
2.994397524,1.874571442,-0.430186284,1.45694244,-4.084392075,-3.850158209,-0.584952645,0.642220323,green
1.245253852,0.301165763,0.128276593,2.630469929,3.314102063,2.786623135,-0.802650783,-2.681669225,green
3.074815687,2.138459658,1.44863164,0.097443852,-2.641292832,-0.777215347,1.026972213,0.246188242,green
2.900527403,2.237626639,-1.299197157,-0.111081184,1.801162978,2.491569911,-1.285578497,-0.262996561,green
2.154272167,1.148767076,2.41669387,3.761934064,1.380203545,3.275585771,-0.447222137,-3.159942237,green
1.434795322,-0.299493062,-1.241127465,0.356941942,2.818983269,3.510561251,0.215106636,1.538923585,green
0.398110207,-0.70962726,1.023189639,1.552144438,-1.941034564,-3.620898054,-0.103373412,2.068619036,green
1.630076721,0.734692548,3.147342712,0.496875869,0.173628224,1.458311637,0.394880297,2.374098852,green
1.916433912,1.119357713,2.163228116,-0.500621561,-3.992395123,-3.482368368,0.059954991,-0.158576706,green
0.776649556,0.075468201,2.853896992,-1.113523577,-3.010051058,3.706148958,-1.195941623,-0.681633332,green
3.561920193,2.363668515,0.631982993,2.720996401,2.699357379,0.565221065,-1.09348232,-3.09834816,green
4.414610696,3.616926889,-1.560559714,2.977289343,-0.590682293,-2.742841703,1.010901234,0.526634466,green
0.513858345,-0.386401622,3.490204246,0.707125623,2.200591059,1.118940554,-0.559262552,-2.708732805,green
1.351547936,0.220811256,3.379321271,-0.485643408,0.055249155,3.232268029,2.540345188,-3.43450764,green
4.372973844,3.283712837,1.888469386,3.164795648,3.349244453,2.539601772,0.575397175,0.99435378,green
0.531232796,-0.47259363,2.697930335,-0.722808342,-1.041563473,3.51243531,2.468226651,0.36234746,green
3.593101117,2.412446896,2.358283241,2.774489197,-0.64379402,-3.445955885,-0.587522323,-0.309203768,green
0.063827757,-0.653591548,0.834019715,-1.702185344,-0.247504984,-1.387508928,-0.040227487,1.899213212,green
4.007713944,3.087636204,2.296746101,3.083579069,-2.440753137,1.803493113,-0.913851307,0.84740766,green
0.958884552,-0.369073163,0.986753538,-0.575512416,1.390908836,-0.219301135,-1.823857898,-0.539362189,green
0.329279429,-0.514099425,3.958461,-1.249126353,1.790205756,3.366050889,-0.146429864,-3.00760427,green
2.879355364,1.984713128,3.185260883,-1.674356972,0.218913621,1.369436342,-0.592773126,1.473221457,green
0.180283006,-1.367963325,3.793928187,-2.456178571,1.166488748,1.850916819,1.865637269,-0.001712154,green
1.932419117,0.933831725,0.800047798,-0.031496703,-2.196725775,-3.608202063,-1.065011926,0.484405283,green
4.101336993,3.363036527,1.399225106,-0.120662016,0.679344382,-3.319717598,3.115847941,-3.158966817,green
0.992597931,-0.174054804,2.473441606,-2.546063844,3.979189693,2.870236803,2.460329908,-1.976697832,green
1.323156671,-0.047672308,3.772689627,0.262764429,-1.518865023,-2.12448015,-0.514938987,1.570613708,green
3.751122205,2.461492772,1.608231201,-2.765921734,1.676849833,2.996338692,2.842221544,2.298770584,green
1.753288017,0.64519996,0.153076721,3.420817127,-4.039625734,0.652696181,-1.811446696,2.447495365,green
4.28785786,3.560293798,3.35291561,-2.775176944,-2.906444529,-3.684250956,0.448438842,-2.012147132,green
1.099323297,0.405030207,3.037971365,1.741506937,-3.557642259,0.438819264,-1.049435633,-1.571582975,green
3.826930516,2.621463382,-0.976246797,-2.144851246,3.041008229,-2.844393804,0.381266522,-2.150111776,green
2.875400003,1.918199612,3.065635404,2.261432577,1.561535611,-2.498773073,0.173846482,-3.348208396,green
3.262547092,2.075985947,-0.005086945,-2.955375936,-1.769673794,3.344638227,-0.755169138,-0.983954069,green
1.942313841,1.285846426,-0.532896185,-1.797432563,-4.050763518,1.357986633,0.974321725,-1.392454828,green
3.139827553,1.936424004,-0.409991507,3.874810542,-0.974835155,0.165956357,0.584478404,1.954077115,green
0.604695497,-0.52671253,-0.698059826,-0.253524521,-3.725417276,1.842615395,1.339007466,2.427380421,green
1.36455072,-0.171490858,2.153850685,1.528285591,2.162869049,1.949590123,2.905423129,-3.363097123,green
0.025539219,-0.895341674,2.401198951,-2.918477343,-1.727908762,-3.002196902,-1.251195862,0.464476377,green
2.541921973,1.343368235,-1.130340952,-0.650124092,2.226670393,1.583512309,0.250252549,0.390166606,green
4.317163525,3.289903743,1.857391267,3.885130787,-1.96931645,-0.333474239,0.485628389,-2.150766306,green
4.550159309,3.567276656,-0.281450989,-0.478052264,-1.443284465,1.714625822,2.313456296,2.90624148,green
3.00498829,2.129302923,3.948550721,3.255951439,-2.489352872,-2.278325115,0.821328715,-1.871881075,green
2.832707387,1.340622963,0.163886249,2.164899539,2.278652351,1.358266624,1.974833754,1.032137397,green
3.720677672,2.996105687,1.5312722,2.369136347,-1.763037032,-4.5961367,0.445462535,0.841342952,green
0.278734356,-0.622690509,-0.668584185,0.084436693,3.164515405,3.786633342,1.682908443,-2.690248603,green
3.490607347,2.87622326,0.737932423,-0.069770483,-1.914835437,-3.613460891,1.626233444,-1.710341131,green
3.547940343,2.168328694,2.06026268,2.222785916,1.84335216,-1.795252687,-1.285735927,-0.508306795,green
2.058814688,1.208172128,-0.384854751,1.407953809,-3.599351806,-0.77963662,2.446264023,1.724798102,green
2.990574984,1.681232122,-0.471907213,0.626257362,0.487799299,-0.252681206,-1.143568835,-0.138872008,green
3.663647656,2.689183732,0.620356915,0.895047117,-1.687383098,-3.023583856,2.856014856,-2.683183894,green
3.396477555,2.518960713,-1.846798531,-0.282970585,-1.083992283,3.675372905,2.733180817,-0.891956571,green
2.388075833,1.305474284,0.798415293,1.637594095,-3.31505496,2.14684467,0.376950088,0.703340989,green
4.982694353,4.419997797,-0.00034716,0.820359871,-3.361263221,1.94675378,-1.181506485,-2.491758587,green
1.837605459,0.407153526,-1.545808859,-0.327009732,2.785874608,0.756874876,2.198612367,-3.176954896,green
3.340573874,2.146386878,0.120221496,-2.722271397,-3.190205087,1.730845226,0.960978351,3.076100469,green
1.428483299,0.838607402,2.740774356,-1.399218267,-3.200420204,3.044019244,1.631410916,1.643193553,green
0.380316269,-0.750143493,3.646651181,0.896004905,1.996036145,3.961011769,2.982495502,0.659367728,green
0.957690567,-0.309860641,2.204624291,0.473391518,2.086309301,-3.033513948,-1.250955648,-1.074091389,green
4.285154343,3.090391156,3.490360474,-1.351330316,-3.366784708,-3.309361521,-1.57775278,-1.989169296,green
3.721328505,3.004004769,1.198870581,0.07909801,-1.850889647,0.041537392,1.821253638,-2.94516451,green
3.111420132,2.022585631,-1.007632048,-1.394979683,1.897309743,2.245105167,0.115117541,-0.644548113,green
2.583072109,1.391924492,1.407152093,-0.078750727,-0.146055318,2.260589898,2.122344994,-2.670175182,green
4.837280095,3.484012032,0.21159513,2.992705968,-0.545444468,3.571478057,-1.819876149,2.779706483,green
4.969656268,4.241559433,0.959774426,2.417741058,2.351363329,-2.917717495,0.475792166,-0.063932185,green
2.545392776,1.937879678,2.643973349,0.298114207,1.328390174,-4.837463404,2.476624753,-1.281789865,green
0.129941153,-1.100118667,0.824144491,0.491908867,1.307544469,2.861292779,-0.301785509,-1.692604158,green
0.434987246,-0.347150144,-1.698747129,-2.409918147,0.855346376,-0.902194401,-0.060280839,1.211752415,green
2.397998407,1.175390626,3.480553377,2.908313739,3.752676734,1.25708027,1.86541631,-3.083115639,green
2.04620997,0.779591796,0.046866882,-1.969458853,-0.3726077,2.182614052,0.635540508,-2.348101332,green
0.289039195,-0.671695475,3.634681452,-1.397951785,0.929272806,-0.452108202,2.124202657,-3.183670455,green
1.64025928,0.904218114,-1.79434379,0.048752472,0.330515684,2.759157139,1.396479123,0.624476762,green
0.397172601,-0.540474889,0.976026744,3.286295794,-2.686358974,-2.264165136,0.558271512,-3.070069325,green
3.900977686,3.240923079,0.428058157,-2.216426559,-0.762184939,2.461675492,-0.728778041,-0.360163025,green
4.737117838,3.311717058,2.221626315,-0.095897193,-0.212968391,0.949085411,1.611576876,2.62112798,green
2.109107713,1.044730207,-1.931855414,-0.190055626,-3.992639673,1.523282712,0.607643539,1.972229657,green
1.619553551,0.973274243,3.682805041,-0.41083043,-0.263447756,-2.329115062,-0.339643448,-1.160655433,green
0.894153898,0.067172065,-0.653916722,-0.873437976,-0.464777316,-3.309187892,0.741584934,1.191719466,green
2.941343276,2.116800883,-0.064801109,0.447752756,2.893181747,1.799867961,-0.519815574,0.12389491,green
2.806764358,1.646698204,-1.47322617,1.950081095,-2.52586505,1.786598104,3.041617374,-1.482555355,green
2.6850949,1.688760608,1.398772738,0.112803419,0.104256032,-2.232564211,0.058066635,-2.725647026,green
1.79828446,0.922338717,1.237239549,0.549500019,-1.334515984,-0.332442248,-0.558868573,1.800681584,green
0.519315936,-0.258975366,-1.644393448,1.09223687,-2.21959001,-1.328518253,0.536567295,2.625779735,green
3.223020807,2.120694216,1.070831889,-1.36270296,1.143182738,-2.190805972,1.787290448,-2.685201929,green
3.032284201,1.935346798,1.795993385,-1.328110624,1.366516145,1.670640925,-0.028050762,2.95900265,green
0.31557473,-0.481546647,3.487392895,2.332931738,-3.488255107,-4.309837633,-0.238751092,-3.045001618,green
1.297904913,0.322515933,0.167468137,3.881326484,-2.817511272,-0.727207977,2.906038337,-2.634509146,green
0.970315038,0.147261985,-1.640836382,3.898743479,1.680911204,-4.258748032,3.061560753,0.791641543,green
3.739821103,2.617099747,-1.959575815,-2.73829529,-2.080511959,1.387359791,2.789754088,1.435793628,green
0.214191166,-0.610284007,0.197133411,-0.188783548,3.959761875,1.681074786,1.312880115,-0.540705063,green
4.184354103,3.280631085,0.124984462,-2.243510323,-3.406072309,0.479676519,-1.74923001,-0.481746331,green
2.46995784,1.571183671,1.139741396,3.208924865,3.225611315,-2.409226401,2.06417583,-3.407548262,green
0.907615313,-0.078219026,3.754233885,0.910639336,-4.109945861,-4.996668449,0.193949629,-1.498860913,green
0.196808721,-1.051500268,1.85846016,3.63568826,2.774139566,0.731761087,3.174062171,-0.523497086,green
3.196554824,2.349041755,3.357769402,-2.652156699,0.546580203,2.959253095,-1.545199873,-2.990666972,green
2.480490663,1.523892163,2.304319865,1.564278275,-1.942769868,-0.423727099,0.514296228,2.007255529,green
0.830345987,-0.047783968,1.946314891,-2.072318274,-2.447669741,-1.813450051,0.045508161,-0.733806594,green
0.261485765,-0.671499562,3.081625273,1.427211549,1.504775482,-3.410348723,0.961930926,-0.777615852,green
4.436386406,3.43616845,3.765715219,1.229781753,-1.945773424,3.471198438,-0.01205861,0.006978769,green
2.696998572,1.974000219,1.032503073,-2.757610402,0.36116401,-3.641294376,1.188752141,-3.286310018,green
4.19095823,3.537857964,3.932243841,-2.718557855,-3.881757812,-3.096122439,0.365166183,2.790134249,green
0.073103389,-0.833679625,2.527558919,-1.47869541,0.04420866,-1.902252251,-0.250427431,-1.802208796,green
4.210952202,3.374837751,0.412745503,-2.200814341,-3.968568344,1.64880167,0.206738577,-1.514227147,green
1.769460726,1.279028988,-1.221641255,2.640603496,-1.878729606,2.661847858,-0.418115073,-0.829987142,green
2.142699303,1.08715238,0.247259546,-1.312585499,0.201217073,1.698062265,1.057914089,-3.59625174,green
4.904010518,3.632944671,0.505944161,0.989906097,-1.70964055,-3.938322,0.942093818,2.207762512,green
3.902524352,3.204715336,2.035387231,3.270223306,-0.591813732,-0.456747793,0.628584218,-1.523900373,green
3.025635642,2.043230482,3.870669484,-0.224793688,0.374745968,-1.787964953,2.334131093,-3.322662134,green
1.547181994,1.159400979,2.185468836,1.7275345,2.119682325,-4.171433408,-1.348718105,-3.436892254,green
3.337485506,2.452843077,1.861631773,2.568954619,-3.130493666,-0.887692072,-0.772771115,-2.767959838,green
0.839982562,-0.649793243,-0.016393666,-1.85443886,-3.006620023,-3.410589236,-1.204427274,1.48408356,green
0.280337279,-0.367741044,-0.917356742,3.111674936,-0.923301083,-0.212191671,1.732867358,-2.807432439,green
3.557363146,2.475527258,-0.147335292,-0.338387912,-2.980058939,1.275575742,1.176458847,-3.203137222,green
1.788031558,1.154634233,2.23119386,0.981630022,2.06692819,-4.772819593,1.258309106,-0.907042149,green
4.975425895,3.894714716,1.314180493,-1.785454016,-0.014451495,0.808034363,1.531874259,2.537131088,green
3.358347427,2.177878757,0.844906866,3.102822879,0.79813478,3.857046446,-0.109361626,-2.68807566,green
1.440939662,0.727982409,2.285886839,-2.267671534,-3.77445176,3.550608344,-1.541646609,0.48191346,green
3.461626533,2.412245014,0.472817831,-1.504738928,-2.108666777,-2.936648771,-1.646301067,2.635739062,green
0.865962825,0.08254058,-0.062863481,2.809279842,-0.215773401,-3.991366458,0.207455111,2.473006188,green
2.886474481,1.824124646,-1.398429761,3.50244713,1.228058601,-4.444452344,-0.116187561,-1.479782538,green
1.872791603,0.262933511,2.706674049,0.424098103,3.149828392,0.963926337,-0.901761785,0.057393591,green
2.800673987,1.697095205,3.005379605,-0.445895173,-2.345108304,2.425875344,0.326571774,-3.336161522,green
3.658095751,3.094883244,1.747298225,-0.212775532,1.708634551,-1.609773077,2.566901438,-2.066192693,green
4.274641821,3.619486346,3.305791548,3.358612559,-0.297614857,-1.286347796,-0.619495115,0.832860043,green
4.697090388,3.60373603,0.509139809,0.138757024,-3.207002846,1.291964069,0.547646205,1.729058645,green
0.510000365,-0.265287078,3.126593216,0.697011433,1.156633919,1.503255548,-0.363917616,1.890247832,green
2.576855285,1.550241873,-0.377728335,2.756675507,3.076634559,1.091246737,1.472927997,1.713982251,green
1.2456836,0.365938359,1.756582538,-0.980500613,-3.6702057,0.802910646,-1.321135287,1.821017562,green
2.084800738,1.053713297,3.493604731,1.966190397,-2.937961615,-3.24772725,0.493272398,-3.566674517,green
0.713907685,-0.075118083,1.817519296,-2.91151922,-0.601620353,0.120309477,1.11912729,-0.154127048,green
4.596393764,3.460780507,0.77517676,-1.735497941,0.933087073,-0.4394167,3.026480003,2.222636047,green
0.320165834,-0.882204285,3.510089002,-2.180257266,-0.993644165,3.199673239,0.613522282,0.368194858,green
3.566030901,2.461593966,-0.831012868,-2.977818511,-2.318893087,-4.387535649,1.799264593,2.297667129,green
1.021072355,0.047376621,-0.07909484,-0.143008145,2.991040103,1.18962748,-1.71188813,0.818803832,green
3.559268094,2.574770613,0.422826231,-1.565491814,1.841800876,-4.392866798,3.008246157,-2.20462044,green
0.445726573,-0.724002245,0.436507088,3.001737624,0.163301925,-2.737290403,-0.154439425,2.626617424,green
3.773943458,2.832555249,3.680126995,2.847838303,-1.030262682,-0.983873372,-0.416075312,0.197376256,green
1.89710527,1.126433986,3.246727879,-0.58468375,-1.604161874,1.675120115,2.77799888,-0.437232467,green
1.056499968,0.074588812,2.789375103,2.514484132,-0.800237687,-1.340013356,1.741026568,-1.721653776,green
2.598301957,2.106072793,3.641772832,-2.981410785,-2.162303792,-3.687535476,-0.714736549,-0.724392067,green
1.212090052,-0.272397913,-0.014288137,2.132952912,-1.654249785,-1.515003673,2.956486872,-2.990737488,green
0.752407781,0.066655853,-0.702080989,2.726782682,0.13071959,2.919053041,0.680352275,-0.228584281,green
3.729027143,2.472484655,3.394666828,1.330471128,1.624045263,0.929055682,-0.064307657,-0.342538459,green
1.683986857,0.56321513,0.874308203,-0.886152819,-0.36261753,-0.339934674,1.084376637,-1.485865088,green
1.322358051,0.213858792,-0.517276878,2.286200164,1.351156127,-3.234634607,0.835724725,-1.975505725,green
3.415962636,1.813940755,0.735981529,0.857777333,2.365131863,-2.667950232,-1.053309186,2.413665983,green
4.223914873,3.117157787,-1.216459806,-0.896457295,1.748334224,1.163397907,2.805935936,-0.100454374,green
1.405070251,0.410669315,2.867747467,3.03352753,3.718953508,2.036919114,1.336914621,-0.732731412,green
1.997163105,0.705298201,-0.084537805,1.702409146,1.813646103,-2.657699475,-0.903348441,-0.957871286,green
3.821540572,2.829172983,3.469199917,0.948896298,0.053905665,2.73695446,0.392303953,-2.294604022,green
0.714455026,-0.653241985,0.568050316,-1.712161763,3.158117999,2.324228574,0.6713409,2.520136536,green
0.457402446,-0.264542626,3.063698963,0.261965623,-2.096704119,1.712894191,0.21782155,-3.433514937,green
3.740642654,2.356730825,-0.343199916,-1.774578083,2.840761034,3.298450679,1.017063552,-2.072708355,green
2.861178126,1.956666806,0.679594503,0.422594022,-0.335126692,2.839088727,0.780707972,2.59301941,green
4.921685719,4.196874124,3.574316438,2.855355592,-1.926407469,-3.686653489,-0.666593725,-3.023789895,green
4.639352736,3.597160103,-1.760093855,-0.094430472,-2.912635306,-0.629752964,1.345786134,-0.554662023,green
1.691343043,0.575064786,3.941585723,-1.43479532,-1.858248642,1.329983862,2.583348017,-0.071654629,green
2.214488767,1.373440425,1.341230387,2.057829326,2.415561685,0.250525206,0.816140779,-3.220016089,green
1.73661008,0.752990653,-0.642304697,-0.755251924,-4.148047844,-4.887007316,1.664636261,-1.349324957,green
0.367912066,-0.874841266,3.723906923,2.105568447,-0.005795905,1.702186041,0.574822357,-3.38516086,green
2.201470059,0.964056573,-0.002673331,3.717880839,-3.956789815,1.217055855,-1.359030932,2.958151003,green
4.759933313,3.949943253,1.412507956,1.496430395,2.92253963,-3.490692818,-1.705802318,0.715811269,green
1.301831997,0.229131086,0.206261855,-1.845228152,-2.782854317,1.207883456,1.437326759,-1.328518009,green
3.630236847,2.979399416,1.515186142,-2.144079656,-1.601398225,1.79964717,-0.485875636,2.759987451,green
4.188673105,2.9066664,3.374605927,0.63553089,-0.724182552,2.828259444,0.216947285,1.423146235,green
3.880547229,2.668673967,1.145681888,3.125587001,-1.76789388,-1.068986971,2.161869246,-0.138222273,green
1.110186644,0.091700533,-1.699890359,1.908672855,2.756381065,1.503999085,0.350125751,-2.938346009,green
2.166551835,0.745579337,1.589875195,-1.96983899,2.36005911,-1.547182977,-0.197262436,2.719599596,green
1.71872462,0.819521748,2.489871859,-2.777445327,3.204082457,-2.272631228,0.739184452,-1.479994379,green
4.161850222,3.065529729,3.04737396,3.546026614,-0.117332807,-4.978590995,2.154027809,-2.008491974,green
1.628124491,0.256652857,1.630614466,2.720861261,-0.091194593,1.815282394,2.069393007,-3.480520649,green
3.189747057,2.034855983,0.67830599,2.543112525,0.690036365,-3.338073361,3.140729397,0.856323485,green
4.124288435,2.844567323,2.566880789,0.149448589,-3.866836446,0.383989992,2.545457291,-0.391929126,green
3.442874439,2.273891272,3.610103998,1.137536115,-0.552039294,-4.055427506,-1.474087191,-3.505194781,green
4.545409487,3.707805158,1.603807238,3.837509515,0.024573319,2.131320906,-1.605473591,-1.401213007,green
3.106739149,1.787602793,-0.969077685,-2.024263151,-1.944856238,-2.87376665,-0.440776675,-2.537337491,green
2.407425159,2.024786549,2.922911269,0.645951914,-0.909402071,1.507305349,0.556408237,-1.0907318,green
3.090996412,1.950769725,-0.654330453,1.32163722,-3.814592803,-1.756070713,2.325606367,-2.659264334,green
1.685398437,0.686595541,0.555416711,-0.395875789,2.15578543,-1.847432101,-0.833143591,2.325406994,green
4.631565841,4.041999047,1.951174352,-1.14595949,3.238013137,-1.553507725,1.530713062,-1.247820945,green
4.54357224,3.854847107,2.060001167,1.690833456,-2.174673897,0.185734161,0.234278219,-2.455880945,green
0.196628686,-0.778760633,0.801061326,-2.405574676,-3.858617258,-2.240861833,2.425498898,-1.987330177,green
0.034004956,-0.364464186,1.201159629,0.622507166,-2.025031723,2.13817253,1.443880685,-1.968961537,green
1.410599102,0.430899126,1.269559749,-1.582314782,-3.426435189,-3.718382159,0.326201972,1.192587925,green
2.093269437,0.887491235,2.999890463,0.407208154,1.891667799,0.965852712,-0.269521768,0.528656867,green
3.069459937,2.133509547,1.34843896,3.435791297,-1.083250033,-2.520418993,-0.277539472,-2.201242778,green
0.616539088,-0.481849141,1.833432328,-2.953460862,-0.835107533,-1.430970806,0.079666271,-2.107752447,green
0.449768393,-0.802710895,-1.234734402,-0.94233983,0.864591593,3.431796759,-1.064016417,-0.865725835,green
1.317383855,0.253267649,-1.604959813,3.776004063,1.877021923,-4.03083885,0.184369491,-1.565530351,green
2.14151486,0.799624262,1.91813436,1.152531352,-0.496526008,-0.723973525,1.974544235,2.213343985,green
4.814892061,3.513145829,-0.537818502,0.220709038,2.37277789,0.871069436,0.817170585,-0.676318499,green
2.610227632,1.893163581,1.003878293,1.885307762,2.566753294,3.099515606,2.080214621,-1.95585664,green
2.63900408,1.761659412,1.229451147,3.078897198,-3.279994897,-1.877156012,-1.424113836,-2.135808983,green
4.087303941,2.954724435,0.331638882,2.948425176,0.657492053,2.39484332,1.650751035,0.594681137,green
3.837121296,2.932118639,2.043824806,2.93589631,0.699022057,1.562059272,1.795550719,-0.31087862,green
3.497903118,2.390255248,2.628416023,-0.835064136,0.359325536,-1.056843316,0.03861293,1.629948924,green
1.873800725,1.05410392,0.889337208,3.414644563,-0.489735241,2.797458952,2.454933377,2.19316377,green
0.570131679,-0.347582789,1.63871331,2.849245819,1.782191052,-3.793564082,0.863275738,-2.472225002,green
2.778238914,1.770368168,2.944467699,3.055201399,-3.409332525,2.470496919,1.856280514,-0.78261422,green
2.922419415,1.444045278,-0.472657366,2.827622917,3.466896137,-2.843769509,2.512681914,1.826167485,green
1.757899666,0.426318808,-0.944615201,-0.149048013,-2.629940951,-4.979853435,-0.884499771,0.846674649,green
2.769317657,1.755633906,-1.228413852,0.162609341,2.347476561,-2.227993722,2.815400065,-2.931044253,green
4.565368703,3.362823868,3.924257206,-0.301198065,3.041802482,2.363732561,0.618583401,0.926801876,green
1.048041698,-0.045894763,0.515958837,-1.862203277,-3.881244741,0.74890616,2.934710653,-1.910836944,green
2.877251231,1.915737341,3.838729974,-0.895290588,-0.567179601,0.945288768,1.635746795,-1.74254351,green
3.276518169,2.312575191,1.502473386,2.073751402,2.94398361,3.714733451,-1.185739043,2.266175428,green
1.194459619,0.285937726,1.106870552,3.248403768,-0.062054352,2.818762001,3.040386867,0.842024078,green
1.147626912,0.130422478,0.794078275,-2.431006802,-3.767243381,2.602346137,0.122647821,-1.1843999,green
3.227065749,2.489144327,0.769276268,3.742211121,-1.333155586,-3.70336512,2.526640959,-1.26516369,green
1.223540033,0.819254948,-1.194540833,0.821720471,3.063897569,3.255887819,1.934576993,2.321301278,green
3.842666893,2.458544897,-1.399289639,2.131197922,-1.744090113,0.086867407,1.212163228,1.10705058,green
1.422338783,0.491012737,1.404871435,-0.093155993,-4.16002274,-1.776572168,-0.828998628,2.995390943,green
3.911656624,2.927985338,0.878731976,0.334787364,-0.596989455,1.569154835,0.327905213,-3.20811147,green
3.54409444,2.39558443,3.650936982,2.416220043,3.292307516,1.102884084,-0.974958304,-0.206985796,green
2.425687699,1.151526035,0.094157385,3.563035592,2.02996305,-3.358875746,0.038385221,-1.671177148,green
4.222193477,3.405918166,1.075178739,0.374907832,-3.9269154,0.976305086,0.651635073,-3.042696425,green
3.760972023,2.686434369,-1.095515205,-0.607650229,2.182103114,-1.593325542,0.275025137,1.258952669,green
2.222877282,1.297953448,3.615566747,-1.197267198,-3.578289631,2.006947661,2.018274716,-0.528021832,green
3.060353524,1.90467213,3.74592144,-0.005623874,-3.448110072,3.080005328,2.897792779,0.86611811,green
3.256238043,2.066707248,-1.039640798,1.352226269,0.98864833,-0.529762126,-0.984438526,3.056605859,green
4.346180055,3.614009739,-0.93051874,-2.853455819,-2.561264589,0.35855734,-0.807990037,-1.887025486,green
4.846844171,3.965586617,-0.912995452,3.478472351,-1.044866938,-0.209637784,-0.579591733,1.275665327,green
2.447473292,1.515740139,0.105315677,2.279861177,-1.025165946,2.826844973,2.006151332,-1.084335169,green
0.289857398,-1.161615854,0.717839985,3.238206137,-3.998163378,-2.582409938,-1.625614516,1.414423526,green
4.040927845,3.292860051,-0.143930261,-0.710781799,2.652075779,-4.399927497,0.824342063,0.829797639,green
0.642989651,-0.952076247,-0.97858233,3.835389473,1.695571833,1.072700748,0.13506174,-1.377536684,green
2.283260431,1.452205422,3.86200052,-1.143410225,-2.831768351,1.740627076,2.661268676,2.280258514,green
4.828586857,4.010813191,-0.338771703,1.755737095,0.423657087,2.288487205,0.508467551,-3.203721496,green
1.514068694,0.403074053,0.340337613,2.544569742,0.848250849,-3.969279752,2.522449566,2.916916642,green
2.361688189,0.858986054,3.050414781,-1.937333107,-0.529884594,-1.437089055,0.378364049,-1.360113099,green
4.122393269,3.603542027,2.390762122,1.985465616,-3.269351718,2.814409699,2.225767571,-3.225212341,green
2.438687059,1.32595076,1.33323159,-1.443474523,3.887075199,-3.776790994,-0.084914045,-1.724808037,green
0.999158462,0.137421858,-1.548977549,0.995710667,3.73684778,-2.778795603,-0.436300589,2.708629653,green
3.914157649,2.769408508,3.064852752,1.609552407,2.280547487,3.268714269,2.159217072,1.816463358,green
1.827323473,0.526879922,-1.979607309,0.472432529,0.207447981,1.292304624,2.755099104,2.954618771,green
4.385318644,3.520944119,2.985106994,2.960018012,-1.385320449,3.816083684,1.646750739,2.049172044,green
1.44534608,0.693559,-1.08033582,-1.526196099,3.233620622,-1.535682183,-1.611800397,-2.856575207,green
2.656544969,1.602785511,-0.155617515,3.296278133,-2.359671468,-0.419917284,1.949721133,-1.980736616,green
4.212062229,3.572594395,2.03461538,-0.558297225,-0.904184421,2.079738952,-1.657924072,-0.633814719,green
3.293211992,1.714132518,3.266896391,-2.105937208,3.252739207,-0.159238915,-1.353024399,1.477336709,green
1.846550217,0.660358464,0.773514507,0.445975121,3.251988462,-0.429931516,1.993393286,2.561685519,green
